id,salesperson_id,created_at,region,total
53839,52,2023-08-27,Sudeste,"R$ 592,14"
53840,2,2024-12-04,Sudeste,"R$ 354,37"
53841,26,2024-11-28,Sul,"R$ 573,69"
53842,32,2022-01-21,Sul,"R$ 414,01"
53843,147,2021-11-09,Centro-Oeste,"R$ 400,06"
53844,84,2024-04-20,Nordeste,"R$ 372,83"
53845,148,2024-11-14,Centro-Oeste,"R$ 690,33"
53846,83,2023-03-14,Norte,"R$ 138,51"
53847,133,2023-08-05,Sudeste,"R$ 291,03"
53848,71,2020-02-06,Sudeste,"R$ 998,48"
53849,8,2022-07-20,Norte,"R$ 514,52"
53850,140,2023-09-12,Nordeste,"R$ 288,23"
53851,28,2022-03-11,Norte,"R$ 403,50"
53852,38,2024-09-10,Nordeste,"R$ 943,81"
53853,4,2022-07-17,Norte,"R$ 568,35"
53854,93,2022-05-14,Nordeste,"R$ 807,42"
53855,8,2023-02-13,Norte,"R$ 709,35"
53856,140,2022-06-01,Norte,"R$ 216,48"
53857,52,2021-05-12,Centro-Oeste,"R$ 757,18"
53858,129,2020-11-09,Norte,"R$ 708,51"
53859,28,2024-10-18,Sul,"R$ 713,13"
53860,63,2021-08-20,Sul,"R$ 593,88"
53861,58,2024-05-27,Norte,"R$ 899,82"
53862,18,2021-06-08,Sudeste,"R$ 814,28"
53863,79,2020-08-04,Sul,"R$ 731,31"
53864,16,2024-07-05,Sudeste,"R$ 382,06"
53865,57,2023-09-03,Sul,"R$ 262,63"
53866,136,2024-06-19,Sudeste,"R$ 320,93"
53867,118,2020-07-26,Nordeste,"R$ 330,24"
53868,4,2024-11-03,Centro-Oeste,"R$ 428,40"
53869,139,2023-04-25,Norte,"R$ 361,07"
53870,146,2021-01-28,Nordeste,"R$ 187,81"
53871,9,2024-04-14,Sudeste,"R$ 396,44"
53872,13,2021-09-15,Centro-Oeste,"R$ 720,27"
53873,68,2022-02-12,Nordeste,"R$ 471,38"
53874,78,2024-08-09,Sul,"R$ 71,64"
53875,124,2023-06-01,Centro-Oeste,"R$ 392,77"
53876,139,2022-06-12,Norte,"R$ 309,89"
53877,42,2022-06-10,Centro-Oeste,"R$ 436,22"
53878,3,2021-05-14,Sul,"R$ 430,57"
53879,97,2020-06-08,Sul,"R$ 376,96"
53880,32,2024-08-31,Sul,"R$ 342,17"
53881,56,2023-12-07,Centro-Oeste,"R$ 558,15"
53882,46,2020-09-23,Sul,"R$ 257,64"
53883,110,2024-02-20,Sudeste,"R$ 474,47"
53884,47,2022-04-18,Sul,"R$ 619,96"
53885,35,2023-02-19,Norte,"R$ 450,43"
53886,125,2021-06-14,Norte,"R$ 848,27"
53887,98,2021-07-27,Sul,"R$ 100,15"
53888,9,2024-05-26,Sul,"R$ 708,84"
53889,39,2022-06-08,Nordeste,"R$ 506,35"
53890,18,2023-04-09,Norte,"R$ 1029,88"
53891,60,2023-10-11,Sudeste,"R$ 208,50"
53892,21,2023-04-13,Norte,"R$ 100,93"
53893,15,2020-07-26,Sul,"R$ 318,96"
53894,70,2023-09-13,Centro-Oeste,"R$ 725,30"
53895,135,2024-04-25,Nordeste,"R$ 283,53"
53896,78,2023-11-17,Centro-Oeste,"R$ 700,75"
53897,90,2024-05-25,Sudeste,"R$ 290,00"
53898,99,2021-10-13,Sudeste,"R$ 355,77"
53899,102,2020-08-18,Centro-Oeste,"R$ 82,35"
53900,147,2024-09-11,Norte,"R$ 262,24"
53901,53,2022-08-14,Sudeste,"R$ 487,20"
53902,93,2021-04-22,Centro-Oeste,"R$ 799,02"
53903,17,2020-03-15,Centro-Oeste,"R$ 300,41"
53904,104,2021-09-11,Sul,"R$ 444,18"
53905,29,2024-08-10,Sul,"R$ 504,54"
53906,71,2024-09-05,Nordeste,"R$ 330,80"
53907,116,2022-11-05,Sudeste,"R$ 89,25"
53908,148,2022-02-28,Sul,"R$ 75,00"
53909,21,2022-06-28,Norte,"R$ 223,15"
53910,144,2020-05-09,Sul,"R$ 282,01"
53911,90,2020-02-02,Sul,"R$ 718,47"
53912,62,2021-02-18,Centro-Oeste,"R$ 407,47"
53913,15,2020-03-29,Nordeste,"R$ 194,20"
53914,45,2023-02-06,Centro-Oeste,"R$ 310,88"
53915,26,2024-03-01,Centro-Oeste,"R$ 592,16"
53916,92,2021-10-16,Sudeste,"R$ 305,25"
53917,116,2023-12-04,Sul,"R$ 239,85"
53918,37,2020-01-03,Sudeste,"R$ 202,40"
53919,64,2021-06-06,Sul,"R$ 123,98"
53920,25,2022-03-02,Sudeste,"R$ 275,12"
53921,62,2020-08-25,Centro-Oeste,"R$ 663,59"
53922,130,2021-05-11,Nordeste,"R$ 580,90"
53923,68,2023-08-05,Nordeste,"R$ 640,79"
53924,28,2023-08-09,Sul,"R$ 441,72"
53925,149,2022-01-04,Sul,"R$ 236,72"
53926,46,2023-07-05,Centro-Oeste,"R$ 596,10"
53927,37,2023-10-14,Norte,"R$ 293,64"
53928,67,2022-02-16,Sul,"R$ 882,17"
53929,141,2020-05-08,Sul,"R$ 110,96"
53930,50,2024-04-24,Nordeste,"R$ 257,05"
53931,32,2024-09-28,Centro-Oeste,"R$ 322,73"
53932,41,2022-10-06,Sul,"R$ 298,33"
53933,42,2020-10-09,Centro-Oeste,"R$ 434,18"
53934,55,2021-04-12,Sul,"R$ 500,44"
53935,138,2024-01-23,Centro-Oeste,"R$ 708,37"
53936,97,2023-02-22,Norte,"R$ 585,58"
53937,109,2022-04-19,Norte,"R$ 514,68"
53938,116,2021-03-23,Nordeste,"R$ 584,70"
53939,79,2023-06-23,Sudeste,"R$ 298,05"
53940,76,2020-06-14,Norte,"R$ 331,16"
53941,23,2021-11-26,Norte,"R$ 356,23"
53942,146,2022-10-25,Sudeste,"R$ 172,93"
53943,92,2022-11-18,Sul,"R$ 1122,67"
53944,77,2021-03-22,Sudeste,"R$ 1307,31"
53945,96,2024-01-08,Centro-Oeste,"R$ 600,06"
53946,17,2023-11-15,Nordeste,"R$ 594,97"
53947,69,2021-06-30,Sul,"R$ 877,46"
53948,44,2021-06-17,Sul,"R$ 316,64"
53949,18,2022-02-11,Norte,"R$ 366,67"
53950,136,2021-11-09,Sul,"R$ 1027,05"
53951,146,2024-02-26,Nordeste,"R$ 720,77"
53952,103,2024-09-14,Norte,"R$ 892,03"
53953,50,2020-10-29,Norte,"R$ 251,99"
53954,35,2022-08-08,Sudeste,"R$ 298,58"
53955,101,2023-10-22,Sul,"R$ 575,65"
53956,100,2021-04-17,Norte,"R$ 220,07"
53957,34,2023-01-04,Sudeste,"R$ 510,04"
53958,49,2020-01-28,Sul,"R$ 776,52"
53959,115,2023-10-29,Nordeste,"R$ 255,72"
53960,56,2022-06-03,Nordeste,"R$ 340,94"
53961,28,2022-01-22,Sul,"R$ 676,97"
53962,65,2023-02-04,Norte,"R$ 906,04"
53963,91,2024-04-29,Sul,"R$ 712,02"
53964,132,2024-09-07,Sul,"R$ 503,47"
53965,46,2024-04-27,Norte,"R$ 321,29"
53966,82,2021-03-23,Sudeste,"R$ 278,33"
53967,36,2021-04-05,Centro-Oeste,"R$ 730,07"
53968,80,2023-02-02,Centro-Oeste,"R$ 211,88"
53969,111,2021-06-15,Nordeste,"R$ 824,57"
53970,99,2024-03-22,Centro-Oeste,"R$ 551,14"
53971,109,2023-12-16,Norte,"R$ 377,48"
53972,56,2022-10-27,Nordeste,"R$ 393,17"
53973,91,2022-02-25,Norte,"R$ 219,42"
53974,101,2020-10-14,Norte,"R$ 442,28"
53975,74,2024-11-24,Sul,"R$ 224,40"
53976,100,2020-09-10,Nordeste,"R$ 761,92"
53977,39,2022-11-22,Sudeste,"R$ 346,36"
53978,15,2021-04-08,Sudeste,"R$ 317,74"
53979,55,2023-03-16,Sul,"R$ 968,22"
53980,15,2020-12-29,Sudeste,"R$ 774,16"
53981,65,2022-07-11,Nordeste,"R$ 339,36"
53982,5,2024-03-15,Sudeste,"R$ 724,51"
53983,74,2021-08-27,Sul,"R$ 260,36"
53984,82,2022-09-19,Centro-Oeste,"R$ 572,91"
53985,3,2021-11-25,Sul,"R$ 445,33"
53986,136,2022-03-12,Norte,"R$ 464,40"
53987,75,2020-12-10,Norte,"R$ 565,06"
53988,125,2023-08-23,Sul,"R$ 411,79"
53989,41,2021-06-14,Sul,"R$ 336,75"
53990,123,2021-04-13,Norte,"R$ 553,75"
53991,26,2024-09-30,Sudeste,"R$ 328,29"
53992,93,2024-05-21,Centro-Oeste,"R$ 205,41"
53993,97,2024-04-19,Nordeste,"R$ 364,33"
53994,24,2020-06-26,Sudeste,"R$ 266,08"
53995,48,2023-08-28,Centro-Oeste,"R$ 138,80"
53996,142,2022-01-18,Nordeste,"R$ 615,42"
53997,46,2021-07-18,Centro-Oeste,"R$ 351,76"
53998,142,2023-05-26,Centro-Oeste,"R$ 763,06"
53999,142,2024-10-18,Nordeste,"R$ 677,84"
54000,124,2024-07-19,Norte,"R$ 676,25"
54001,38,2020-05-12,Sul,"R$ 320,03"
54002,19,2022-11-17,Sul,"R$ 618,86"
54003,58,2020-06-21,Centro-Oeste,"R$ 607,46"
54004,6,2021-06-14,Centro-Oeste,"R$ 981,99"
54005,80,2023-03-08,Sudeste,"R$ 722,40"
54006,80,2024-04-24,Sudeste,"R$ 494,53"
54007,16,2020-07-08,Norte,"R$ 375,17"
54008,92,2020-06-02,Norte,"R$ 533,48"
54009,19,2021-03-26,Centro-Oeste,"R$ 322,07"
54010,13,2023-09-25,Nordeste,"R$ 1058,16"
54011,42,2023-02-23,Sudeste,"R$ 629,33"
54012,139,2024-11-24,Nordeste,"R$ 476,74"
54013,128,2021-05-21,Norte,"R$ 465,82"
54014,43,2020-06-13,Sul,"R$ 635,18"
54015,93,2023-11-09,Nordeste,"R$ 682,63"
54016,21,2021-03-19,Sul,"R$ 260,22"
54017,86,2020-03-22,Sul,"R$ 460,31"
54018,31,2023-09-28,Nordeste,"R$ 287,14"
54019,93,2022-05-07,Sudeste,"R$ 445,33"
54020,42,2024-08-23,Sudeste,"R$ 866,10"
54021,42,2020-02-13,Sudeste,"R$ 1256,65"
54022,51,2021-05-24,Centro-Oeste,"R$ 275,73"
54023,138,2023-03-31,Nordeste,"R$ 1050,11"
54024,36,2020-05-10,Nordeste,"R$ 545,23"
54025,113,2020-09-12,Centro-Oeste,"R$ 361,24"
54026,71,2020-07-08,Norte,"R$ 1069,58"
54027,142,2021-03-11,Norte,"R$ 395,54"
54028,125,2021-04-27,Norte,"R$ 818,68"
54029,126,2022-07-15,Centro-Oeste,"R$ 253,50"
54030,11,2020-01-29,Norte,"R$ 495,00"
54031,114,2023-04-14,Centro-Oeste,"R$ 335,36"
54032,104,2023-12-10,Sul,"R$ 373,85"
54033,88,2023-12-07,Norte,"R$ 586,54"
54034,122,2020-02-24,Norte,"R$ 3,48"
54035,61,2024-02-11,Centro-Oeste,"R$ 649,74"
54036,71,2024-01-25,Sudeste,"R$ 236,45"
54037,135,2022-12-22,Centro-Oeste,"R$ 779,77"
54038,63,2023-02-20,Nordeste,"R$ 320,02"
54039,147,2023-05-07,Centro-Oeste,"R$ 613,73"
54040,136,2022-01-01,Sudeste,"R$ 565,63"
54041,57,2021-03-13,Sudeste,"R$ 375,37"
54042,111,2024-11-29,Centro-Oeste,"R$ 599,77"
54043,38,2024-03-13,Sul,"R$ 1160,70"
54044,57,2023-12-25,Norte,"R$ 262,01"
54045,89,2020-12-17,Sudeste,"R$ 441,01"
54046,116,2023-03-18,Centro-Oeste,"R$ 871,68"
54047,150,2021-02-05,Nordeste,"R$ 712,51"
54048,32,2022-06-24,Sul,"R$ 759,63"
54049,40,2024-07-07,Norte,"R$ 236,57"
54050,35,2023-09-23,Centro-Oeste,"R$ 776,35"
54051,91,2020-12-15,Sul,"R$ 602,07"
54052,95,2024-01-11,Sudeste,"R$ 321,48"
54053,128,2021-06-03,Nordeste,"R$ 179,59"
54054,75,2021-06-22,Sudeste,"R$ 473,56"
54055,131,2021-08-14,Sudeste,"R$ 470,73"
54056,72,2022-03-05,Centro-Oeste,"R$ 24,33"
54057,121,2021-03-21,Centro-Oeste,"R$ 734,16"
54058,145,2020-02-09,Nordeste,"R$ 228,58"
54059,72,2023-08-03,Sul,"R$ 691,80"
54060,135,2020-05-08,Centro-Oeste,"R$ 388,34"
54061,126,2023-08-24,Nordeste,"R$ 179,80"
54062,20,2022-10-04,Norte,"R$ 763,51"
54063,97,2021-09-17,Centro-Oeste,"R$ 163,71"
54064,147,2023-05-14,Nordeste,"R$ 303,56"
54065,123,2021-05-26,Norte,"R$ 709,75"
54066,125,2023-07-09,Nordeste,"R$ 665,79"
54067,12,2021-04-06,Sul,"R$ 392,87"
54068,14,2023-06-14,Centro-Oeste,"R$ 601,29"
54069,86,2021-11-14,Nordeste,"R$ 433,26"
54070,115,2024-04-21,Sul,"R$ 693,28"
54071,141,2024-12-28,Sul,"R$ 728,33"
54072,92,2024-11-23,Sul,"R$ 347,05"
54073,19,2024-01-10,Centro-Oeste,"R$ 329,31"
54074,85,2021-04-12,Sudeste,"R$ 355,70"
54075,73,2020-12-21,Nordeste,"R$ 371,35"
54076,149,2020-07-30,Sudeste,"R$ 523,50"
54077,6,2022-09-22,Sul,"R$ 304,14"
54078,148,2021-09-14,Norte,"R$ 565,31"
54079,76,2024-09-21,Sul,"R$ 66,14"
54080,83,2020-04-08,Sul,"R$ 332,58"
54081,8,2020-05-16,Norte,"R$ 1051,56"
54082,127,2022-10-13,Sul,"R$ 532,78"
54083,23,2024-01-09,Norte,"R$ 941,61"
54084,120,2022-04-09,Norte,"R$ 0,00"
54085,49,2020-02-29,Sudeste,"R$ 209,02"
54086,59,2022-11-17,Sul,"R$ 369,56"
54087,83,2022-12-13,Nordeste,"R$ 346,60"
54088,124,2020-02-07,Centro-Oeste,"R$ 491,49"
54089,137,2020-08-18,Sul,"R$ 813,94"
54090,32,2023-10-04,Centro-Oeste,"R$ 91,77"
54091,127,2023-03-21,Centro-Oeste,"R$ 794,97"
54092,86,2020-09-02,Centro-Oeste,"R$ 555,05"
54093,105,2020-02-06,Nordeste,"R$ 743,90"
54094,137,2020-12-26,Nordeste,"R$ 508,28"
54095,47,2022-09-02,Sul,"R$ 479,36"
54096,12,2023-02-08,Sul,"R$ 540,49"
54097,143,2020-01-10,Sudeste,"R$ 357,35"
54098,124,2022-02-14,Nordeste,"R$ 517,73"
54099,52,2022-07-05,Centro-Oeste,"R$ 542,49"
54100,37,2023-08-22,Sudeste,"R$ 152,96"
54101,58,2024-02-27,Sul,"R$ 0,00"
54102,97,2021-12-13,Norte,"R$ 212,45"
54103,76,2021-10-18,Sudeste,"R$ 331,24"
54104,125,2024-07-03,Centro-Oeste,"R$ 533,90"
54105,55,2023-12-03,Sudeste,"R$ 421,85"
54106,36,2024-02-05,Sul,"R$ 570,90"
54107,87,2024-06-01,Sul,"R$ 311,53"
54108,98,2024-11-03,Centro-Oeste,"R$ 209,64"
54109,7,2023-03-16,Sudeste,"R$ 3,04"
54110,23,2020-02-10,Sudeste,"R$ 459,25"
54111,32,2020-07-15,Sul,"R$ 929,46"
54112,149,2024-05-16,Centro-Oeste,"R$ 1097,31"
54113,19,2022-08-02,Norte,"R$ 417,94"
54114,109,2022-04-21,Centro-Oeste,"R$ 432,50"
54115,61,2020-02-20,Sudeste,"R$ 531,52"
54116,76,2024-01-29,Nordeste,"R$ 681,62"
54117,112,2023-09-18,Centro-Oeste,"R$ 532,66"
54118,61,2022-05-01,Sul,"R$ 773,89"
54119,44,2020-04-10,Norte,"R$ 673,80"
54120,14,2022-03-13,Sul,"R$ 674,63"
54121,78,2022-10-26,Nordeste,"R$ 1115,72"
54122,3,2023-09-09,Sudeste,"R$ 746,86"
54123,133,2020-04-07,Sudeste,"R$ 292,39"
54124,49,2020-11-04,Sudeste,"R$ 698,68"
54125,141,2022-11-13,Sul,"R$ 555,94"
54126,14,2024-02-10,Centro-Oeste,"R$ 507,31"
54127,120,2022-08-12,Sul,"R$ 721,05"
54128,72,2020-09-28,Nordeste,"R$ 565,29"
54129,131,2024-06-02,Sul,"R$ 454,60"
54130,10,2023-10-20,Sudeste,"R$ 646,28"
54131,55,2020-08-04,Sudeste,"R$ 321,27"
54132,25,2024-11-19,Nordeste,"R$ 40,44"
54133,80,2020-05-10,Sul,"R$ 494,53"
54134,84,2021-08-01,Sudeste,"R$ 262,49"
54135,53,2023-04-06,Norte,"R$ 946,87"
54136,4,2022-04-13,Norte,"R$ 233,95"
54137,124,2020-05-05,Sul,"R$ 616,90"
54138,28,2020-01-03,Norte,"R$ 319,53"
54139,92,2022-04-22,Sul,"R$ 567,46"
54140,85,2023-06-06,Centro-Oeste,"R$ 505,60"
54141,30,2024-05-24,Sudeste,"R$ 233,03"
54142,90,2024-09-08,Sudeste,"R$ 740,03"
54143,68,2024-04-02,Sul,"R$ 684,66"
54144,46,2022-06-11,Norte,"R$ 559,95"
54145,2,2022-01-13,Norte,"R$ 832,79"
54146,70,2024-08-31,Nordeste,"R$ 367,42"
54147,30,2022-04-28,Sudeste,"R$ 168,92"
54148,40,2021-05-02,Sul,"R$ 364,92"
54149,86,2020-03-22,Sudeste,"R$ 610,36"
54150,20,2024-08-05,Sul,"R$ 340,16"
54151,71,2021-10-24,Norte,"R$ 196,00"
54152,112,2023-04-13,Norte,"R$ 895,08"
54153,76,2021-07-14,Norte,"R$ 371,46"
54154,56,2022-12-12,Sul,"R$ 585,67"
54155,82,2021-11-05,Centro-Oeste,"R$ 652,80"
54156,146,2020-05-05,Norte,"R$ 448,89"
54157,106,2024-04-14,Sul,"R$ 207,59"
54158,11,2022-11-05,Sudeste,"R$ 182,29"
54159,20,2021-08-14,Norte,"R$ 359,26"
54160,95,2020-07-22,Nordeste,"R$ 1059,37"
54161,141,2022-02-24,Sul,"R$ 653,83"
54162,10,2020-03-12,Norte,"R$ 532,98"
54163,37,2022-01-28,Sul,"R$ 1166,41"
54164,72,2020-04-19,Sudeste,"R$ 582,50"
54165,68,2021-06-13,Nordeste,"R$ 231,51"
54166,131,2022-12-07,Norte,"R$ 1056,56"
54167,88,2020-04-05,Sul,"R$ 681,83"
54168,19,2020-10-29,Nordeste,"R$ 588,27"
54169,111,2022-11-12,Nordeste,"R$ 548,71"
54170,114,2021-03-31,Sul,"R$ 462,92"
54171,56,2021-08-02,Sul,"R$ 732,89"
54172,111,2022-01-31,Sudeste,"R$ 518,57"
54173,79,2023-10-31,Norte,"R$ 715,56"
54174,132,2024-05-02,Norte,"R$ 500,03"
54175,122,2023-08-01,Centro-Oeste,"R$ 185,59"
54176,83,2023-04-29,Nordeste,"R$ 0,00"
54177,54,2022-04-30,Centro-Oeste,"R$ 140,26"
54178,36,2021-03-17,Sudeste,"R$ 582,19"
54179,51,2024-12-19,Norte,"R$ 291,04"
54180,123,2022-01-05,Sudeste,"R$ 920,35"
54181,18,2022-06-22,Norte,"R$ 1429,07"
54182,70,2022-07-21,Centro-Oeste,"R$ 615,04"
54183,1,2022-09-26,Sudeste,"R$ 533,19"
54184,118,2022-11-05,Nordeste,"R$ 748,18"
54185,47,2021-05-13,Nordeste,"R$ 912,94"
54186,11,2023-10-06,Centro-Oeste,"R$ 506,24"
54187,66,2022-03-01,Norte,"R$ 556,44"
54188,63,2022-10-21,Centro-Oeste,"R$ 122,33"
54189,23,2022-07-17,Centro-Oeste,"R$ 457,28"
54190,102,2024-10-10,Nordeste,"R$ 588,66"
54191,104,2022-04-13,Centro-Oeste,"R$ 694,36"
54192,127,2021-03-24,Sudeste,"R$ 180,44"
54193,69,2020-05-29,Nordeste,"R$ 583,57"
54194,120,2020-12-10,Norte,"R$ 453,74"
54195,44,2020-07-17,Centro-Oeste,"R$ 273,42"
54196,61,2020-01-28,Sul,"R$ 243,50"
54197,135,2023-07-20,Nordeste,"R$ 134,21"
54198,123,2020-02-29,Nordeste,"R$ 346,68"
54199,117,2021-10-11,Nordeste,"R$ 522,01"
54200,18,2023-03-22,Centro-Oeste,"R$ 399,07"
54201,96,2020-06-27,Nordeste,"R$ 811,59"
54202,124,2024-05-10,Centro-Oeste,"R$ 1458,33"
54203,94,2022-03-01,Centro-Oeste,"R$ 664,14"
54204,76,2021-06-05,Centro-Oeste,"R$ 471,26"
54205,134,2023-02-28,Sudeste,"R$ 457,69"
54206,126,2024-04-04,Sudeste,"R$ 266,10"
54207,148,2024-04-28,Nordeste,"R$ 505,61"
54208,103,2021-09-14,Centro-Oeste,"R$ 406,27"
54209,35,2022-10-20,Nordeste,"R$ 194,44"
54210,13,2020-04-03,Sul,"R$ 437,14"
54211,48,2022-10-07,Norte,"R$ 249,97"
54212,7,2020-10-22,Sul,"R$ 586,13"
54213,38,2022-09-19,Centro-Oeste,"R$ 336,10"
54214,60,2024-07-30,Sul,"R$ 463,19"
54215,77,2022-03-12,Sudeste,"R$ 689,13"
54216,119,2023-01-14,Norte,"R$ 252,02"
54217,124,2022-10-27,Norte,"R$ 168,44"
54218,132,2024-04-24,Centro-Oeste,"R$ 854,32"
54219,10,2023-04-07,Sul,"R$ 0,00"
54220,56,2021-07-20,Centro-Oeste,"R$ 514,22"
54221,65,2020-11-04,Sul,"R$ 671,08"
54222,41,2023-01-22,Sudeste,"R$ 960,96"
54223,72,2022-06-18,Centro-Oeste,"R$ 454,71"
54224,7,2021-07-14,Sul,"R$ 217,84"
54225,60,2023-10-26,Sudeste,"R$ 1143,48"
54226,94,2022-09-18,Centro-Oeste,"R$ 629,94"
54227,121,2020-08-31,Sul,"R$ 92,00"
54228,83,2021-01-24,Norte,"R$ 259,20"
54229,129,2024-12-10,Nordeste,"R$ 626,56"
54230,26,2024-02-15,Sudeste,"R$ 458,12"
54231,50,2022-08-11,Sul,"R$ 363,29"
54232,60,2020-06-02,Sudeste,"R$ 301,12"
54233,89,2022-06-08,Sul,"R$ 668,25"
54234,109,2021-07-21,Norte,"R$ 114,56"
54235,147,2022-10-14,Norte,"R$ 423,77"
54236,64,2023-03-05,Sul,"R$ 444,09"
54237,10,2022-05-25,Sul,"R$ 620,02"
54238,52,2024-05-25,Sudeste,"R$ 674,71"
54239,34,2023-03-26,Sudeste,"R$ 655,21"
54240,50,2021-04-23,Norte,"R$ 399,73"
54241,79,2022-07-14,Sul,"R$ 419,58"
54242,70,2021-12-20,Nordeste,"R$ 958,83"
54243,5,2020-11-10,Norte,"R$ 507,96"
54244,34,2024-11-17,Nordeste,"R$ 714,66"
54245,58,2024-12-14,Centro-Oeste,"R$ 320,56"
54246,88,2022-02-25,Nordeste,"R$ 652,22"
54247,50,2022-03-21,Nordeste,"R$ 745,15"
54248,145,2020-05-08,Sul,"R$ 334,51"
54249,106,2023-01-24,Norte,"R$ 687,36"
54250,14,2024-04-05,Centro-Oeste,"R$ 451,26"
54251,29,2023-08-31,Nordeste,"R$ 689,18"
54252,34,2024-02-22,Sudeste,"R$ 375,90"
54253,33,2024-08-31,Nordeste,"R$ 234,53"
54254,27,2024-11-24,Nordeste,"R$ 219,66"
54255,110,2021-07-15,Norte,"R$ 515,16"
54256,115,2021-05-05,Sudeste,"R$ 694,14"
54257,23,2024-10-29,Centro-Oeste,"R$ 652,36"
54258,54,2020-12-07,Sudeste,"R$ 853,37"
54259,68,2023-05-17,Sudeste,"R$ 277,53"
54260,131,2024-01-19,Nordeste,"R$ 429,93"
54261,101,2024-05-04,Sudeste,"R$ 460,94"
54262,85,2023-12-08,Sudeste,"R$ 414,70"
54263,21,2020-01-25,Centro-Oeste,"R$ 257,18"
54264,113,2023-12-08,Norte,"R$ 804,77"
54265,20,2024-03-11,Sudeste,"R$ 414,42"
54266,11,2021-02-18,Nordeste,"R$ 596,35"
54267,107,2020-02-20,Norte,"R$ 376,67"
54268,127,2022-09-13,Norte,"R$ 483,39"
54269,86,2024-06-15,Norte,"R$ 536,95"
54270,46,2024-10-01,Centro-Oeste,"R$ 720,46"
54271,96,2022-06-10,Sul,"R$ 577,70"
54272,139,2022-08-22,Sudeste,"R$ 831,23"
54273,100,2022-10-31,Sudeste,"R$ 418,75"
54274,143,2021-01-25,Centro-Oeste,"R$ 214,58"
54275,49,2024-12-04,Norte,"R$ 545,27"
54276,92,2020-12-27,Centro-Oeste,"R$ 453,98"
54277,146,2023-04-06,Nordeste,"R$ 864,13"
54278,9,2023-09-05,Centro-Oeste,"R$ 125,09"
54279,45,2022-03-27,Nordeste,"R$ 168,25"
54280,78,2020-01-24,Centro-Oeste,"R$ 363,85"
54281,83,2020-12-08,Centro-Oeste,"R$ 716,10"
54282,98,2021-04-10,Nordeste,"R$ 1182,55"
54283,127,2023-06-18,Centro-Oeste,"R$ 236,50"
54284,37,2021-11-23,Nordeste,"R$ 0,00"
54285,109,2023-07-27,Norte,"R$ 784,32"
54286,40,2023-10-21,Sudeste,"R$ 237,66"
54287,131,2021-01-15,Centro-Oeste,"R$ 214,75"
54288,122,2021-02-28,Norte,"R$ 176,76"
54289,82,2021-05-08,Nordeste,"R$ 370,91"
54290,140,2024-01-15,Sudeste,"R$ 688,50"
54291,112,2024-03-08,Sudeste,"R$ 228,88"
54292,138,2020-09-16,Norte,"R$ 341,13"
54293,23,2022-05-27,Sudeste,"R$ 549,68"
54294,149,2021-01-27,Nordeste,"R$ 222,09"
54295,15,2020-12-20,Sul,"R$ 653,79"
54296,10,2023-05-09,Centro-Oeste,"R$ 560,72"
54297,82,2022-08-15,Sudeste,"R$ 331,56"
54298,26,2020-07-11,Sul,"R$ 950,04"
54299,82,2023-12-08,Sul,"R$ 828,87"
54300,148,2022-12-18,Sudeste,"R$ 456,82"
54301,127,2020-01-23,Sudeste,"R$ 205,95"
54302,107,2022-09-10,Norte,"R$ 1327,01"
54303,90,2024-09-04,Sul,"R$ 153,47"
54304,60,2024-04-21,Sudeste,"R$ 299,60"
54305,62,2023-05-13,Sul,"R$ 846,35"
54306,122,2021-06-27,Norte,"R$ 318,95"
54307,6,2021-10-07,Norte,"R$ 292,23"
54308,132,2024-01-06,Centro-Oeste,"R$ 570,16"
54309,110,2022-04-10,Sudeste,"R$ 145,91"
54310,62,2020-11-06,Sul,"R$ 428,03"
54311,85,2023-06-02,Nordeste,"R$ 386,73"
54312,78,2024-06-03,Nordeste,"R$ 365,57"
54313,89,2020-10-21,Sul,"R$ 689,38"
54314,140,2020-04-10,Nordeste,"R$ 549,19"
54315,13,2022-07-29,Centro-Oeste,"R$ 390,67"
54316,137,2022-06-11,Norte,"R$ 451,91"
54317,149,2024-05-02,Sudeste,"R$ 727,26"
54318,63,2024-10-31,Centro-Oeste,"R$ 289,93"
54319,128,2022-08-30,Norte,"R$ 184,43"
54320,121,2022-06-14,Centro-Oeste,"R$ 369,06"
54321,116,2020-05-30,Norte,"R$ 337,63"
54322,7,2020-05-26,Sudeste,"R$ 376,26"
54323,38,2023-07-28,Sul,"R$ 951,56"
54324,140,2021-02-07,Nordeste,"R$ 665,33"
54325,80,2020-02-15,Norte,"R$ 609,02"
54326,138,2020-07-01,Nordeste,"R$ 341,68"
54327,92,2021-10-08,Sul,"R$ 183,79"
54328,82,2022-03-18,Norte,"R$ 338,98"
54329,35,2021-02-12,Centro-Oeste,"R$ 775,57"
54330,49,2023-12-10,Norte,"R$ 183,23"
54331,97,2024-11-27,Nordeste,"R$ 249,40"
54332,10,2023-08-11,Nordeste,"R$ 533,56"
54333,135,2021-07-26,Norte,"R$ 279,17"
54334,38,2024-01-12,Sul,"R$ 511,37"
54335,76,2023-04-26,Sudeste,"R$ 190,87"
54336,62,2022-03-23,Nordeste,"R$ 333,29"
54337,130,2021-12-02,Centro-Oeste,"R$ 827,71"
54338,91,2023-07-21,Sudeste,"R$ 281,46"
54339,57,2020-09-09,Sul,"R$ 600,46"
54340,6,2020-05-30,Sul,"R$ 587,09"
54341,44,2020-10-07,Nordeste,"R$ 1150,96"
